tensor,layer_id,expert_id,projection,channel_axis,chunk_id,chunk_start,chunk_end,chunk_size,chunk_instruct_norm,chunk_delta_norm,chunk_relative_delta,chunk_cosine,chunk_delta_energy_share,chunk_relative_delta_excess
model.layers.11.mlp.experts.22.up_proj.weight,11,22,up_proj,0,7,672,768,96,8.706078731826725,11.707171363233947,1.3447123238658705,0.005577595527104764,0.12288356061984085,-0.0017308129473549982
model.layers.14.mlp.experts.24.up_proj.weight,14,24,up_proj,0,3,288,384,96,9.75893599041612,13.122808364265417,1.3446966326198704,0.0664728143013334,0.1258844839983531,0.0016629582639922091
model.layers.9.mlp.experts.16.gate_proj.weight,9,16,gate_proj,0,5,480,576,96,8.790021649052994,11.819805812628319,1.3446844939115417,0.046208452653472606,0.12680720421964445,0.011898634873462877
model.layers.14.mlp.experts.73.down_proj.weight,14,73,down_proj,1,5,480,576,96,6.037857152512026,8.118858951016694,1.3446589983731025,0.0015256784192003653,0.12234717671505048,0.003700817895089026
model.layers.20.mlp.experts.9.up_proj.weight,20,9,up_proj,0,7,672,768,96,8.945234886399103,12.028273018461155,1.3446570348588271,0.02270965721387915,0.123802827920798,0.003926822304694211
model.layers.11.mlp.experts.22.gate_proj.weight,11,22,gate_proj,0,1,96,192,96,8.863350543057692,11.918018042138314,1.3446402671587012,0.00636605105221403,0.126002136736634,-0.0014383318295105862
model.layers.17.mlp.experts.34.up_proj.weight,17,34,up_proj,0,0,0,96,96,9.697432219427503,13.03923335343426,1.344606805017096,0.06137478645204602,0.12482485927351887,-0.002875605971184081
model.layers.16.mlp.experts.28.up_proj.weight,16,28,up_proj,0,5,480,576,96,9.59166821684992,12.895203968933203,1.3444172251788151,0.06756872165582335,0.12544965192352622,0.0013098956142880702
model.layers.20.mlp.experts.9.up_proj.weight,20,9,up_proj,0,2,192,288,96,9.031937200147173,12.142288310086919,1.3443725350403304,0.012119833149956696,0.1261609910758922,0.003642322486197447
model.layers.12.mlp.experts.92.up_proj.weight,12,92,up_proj,0,3,288,384,96,9.58327247489734,12.882963513934486,1.344317773253389,0.08359761430822667,0.12471341409609601,0.00057469097608287
model.layers.16.mlp.experts.82.gate_proj.weight,16,82,gate_proj,0,2,192,288,96,8.856020983828778,11.904877350746967,1.344269325071095,0.030004366873073108,0.12386561188918435,0.002721960478059504
model.layers.32.mlp.experts.9.gate_proj.weight,32,9,gate_proj,0,2,192,288,96,9.38411056344151,12.61464878677452,1.3442561979095278,0.09489274541763229,0.12496147639978347,0.005796579516393008
model.layers.2.mlp.experts.92.down_proj.weight,2,92,down_proj,1,7,672,768,96,6.576974074920604,8.841087776334293,1.3442485367316916,0.10946861188247463,0.1278745503955401,-0.036257683010195274
model.layers.23.mlp.experts.36.gate_proj.weight,23,36,gate_proj,0,3,288,384,96,9.38626114027089,12.617435417455953,1.3442450863978213,0.04486081002623235,0.12495532737251175,0.012530262836334405
model.layers.25.mlp.experts.99.down_proj.weight,25,99,down_proj,1,2,192,288,96,7.959234802425213,10.698927453021613,1.3442155833575362,-0.0007276904033915086,0.12424131556025939,0.007678621202391378
model.layers.24.mlp.experts.111.up_proj.weight,24,111,up_proj,0,4,384,480,96,9.879034449543813,13.278847438939895,1.3441442589111607,0.07740528555992496,0.12568350454808302,0.004255721606806873
model.layers.10.mlp.experts.36.down_proj.weight,10,36,down_proj,1,3,288,384,96,8.381813124841523,11.266060787666056,1.344107846341309,0.014752161735278107,0.12525932496180978,0.007979838839898834
model.layers.15.mlp.experts.26.down_proj.weight,15,26,down_proj,1,1,96,192,96,9.96683189569832,13.396342424574154,1.344092341956325,0.07061540227060427,0.12439084427823868,-0.0015028565872525768
model.layers.16.mlp.experts.28.up_proj.weight,16,28,up_proj,0,4,384,480,96,9.577257524695467,12.871950843996936,1.3440121883332392,0.06733244527178311,0.12499762862455527,0.0009048587687121579
model.layers.15.mlp.experts.50.up_proj.weight,15,50,up_proj,0,3,288,384,96,9.98158131947073,13.414415695881578,1.3439168871684226,0.04097958733226513,0.12620494764598045,0.003989928717027746
model.layers.29.mlp.experts.122.gate_proj.weight,29,122,gate_proj,0,2,192,288,96,7.937204190246463,10.666894512921964,1.3439108100595227,0.06804673546447583,0.1235596667110078,-0.006287727138748922
model.layers.14.mlp.experts.73.gate_proj.weight,14,73,gate_proj,0,7,672,768,96,5.850161375770637,7.86208265012599,1.3439086796285726,0.0010828245650987911,0.12585862399818656,0.0007597462389059562
model.layers.12.mlp.experts.54.up_proj.weight,12,54,up_proj,0,1,96,192,96,9.844779987036992,13.230160813511194,1.3438757220508601,0.06709855999093943,0.12555104077721452,0.0032806798074225263
model.layers.15.mlp.experts.26.gate_proj.weight,15,26,gate_proj,0,6,576,672,96,10.102173116333104,13.575855341988643,1.3438549493909702,0.050853848474690405,0.12473385510895335,0.0004343121524352789
model.layers.14.mlp.experts.24.up_proj.weight,14,24,up_proj,0,7,672,768,96,9.730604393625011,13.076357267403091,1.3438381356835394,0.06748028677368463,0.12499486906477952,0.00080446132766121
model.layers.15.mlp.experts.26.gate_proj.weight,15,26,gate_proj,0,0,0,96,96,10.110510359955601,13.585643236462435,1.3437148821162075,0.04814255880858575,0.12491378070404514,0.0002942448776726003
model.layers.16.mlp.experts.69.down_proj.weight,16,69,down_proj,1,1,96,192,96,9.997521665549167,13.433204709581823,1.3436534732274503,0.06565731537479927,0.12449984398088355,-0.00030696034266908256
model.layers.17.mlp.experts.94.up_proj.weight,17,94,up_proj,0,7,672,768,96,9.963498445301793,13.387304617687528,1.3436349381878212,0.054818773148000606,0.12473192742935789,0.0025019396361289914
model.layers.17.mlp.experts.94.up_proj.weight,17,94,up_proj,0,2,192,288,96,9.978261589360299,13.407063777384643,1.3436272097416684,0.05683694093792774,0.12510039845037635,0.00249421118997617
model.layers.14.mlp.experts.24.up_proj.weight,14,24,up_proj,0,0,0,96,96,9.748227080519765,13.097983028841812,1.34362719709474,0.06814074586663753,0.12540864552768946,0.0005935227388618181
model.layers.17.mlp.experts.96.down_proj.weight,17,96,down_proj,1,2,192,288,96,10.191369568015626,13.693388208008797,1.3436259098074346,0.04706915032441823,0.12570822097738424,0.005865039477602307
model.layers.1.mlp.experts.68.up_proj.weight,1,68,up_proj,0,4,384,480,96,9.627168485430957,12.935212896045261,1.3436155101700415,0.06827766067827892,0.12559389126278425,0.034039867444738636
model.layers.11.mlp.experts.22.up_proj.weight,11,22,up_proj,0,1,96,192,96,8.812393512488267,11.840079591844429,1.3435713662883473,0.004773494603032982,0.1256895234786842,-0.002871770524878192
model.layers.13.mlp.experts.43.up_proj.weight,13,43,up_proj,0,7,672,768,96,9.93553746835853,13.349068575594984,1.3435678359733878,0.04862134842433948,0.12569913819418163,0.006458441908228751
model.layers.20.mlp.experts.9.up_proj.weight,20,9,up_proj,0,5,480,576,96,8.989577298182601,12.077743465028194,1.343527405617828,0.021863072877451307,0.12482328628697409,0.0027971930636949693
model.layers.14.mlp.experts.104.gate_proj.weight,14,104,gate_proj,0,1,96,192,96,9.569735314227609,12.856855625395566,1.3434912464382267,0.08896174958766345,0.12720988795778457,0.014476868963844147
model.layers.16.mlp.experts.69.down_proj.weight,16,69,down_proj,1,6,576,672,96,10.05852320970411,13.513144981101677,1.343452184716805,0.06364031433412538,0.12598603660490612,-0.0005082488533143525
model.layers.23.mlp.experts.75.gate_proj.weight,23,75,gate_proj,0,0,0,96,96,9.871324845187639,13.261545585209657,1.343441310380418,0.07997362292941385,0.12507877568755907,-9.242363408956678e-05
model.layers.9.mlp.experts.16.up_proj.weight,9,16,up_proj,0,4,384,480,96,8.690555611463372,11.675078129966424,1.3434213705009015,0.05317927871744807,0.12449373545884818,0.0037746709851997906
model.layers.13.mlp.experts.43.up_proj.weight,13,43,up_proj,0,3,288,384,96,9.93077041879631,13.3407851058778,1.3433786648241548,0.051950603187887974,0.12554318694646402,0.006269270758995749
model.layers.12.mlp.experts.92.up_proj.weight,12,92,up_proj,0,6,576,672,96,9.616733320281787,12.918743007678321,1.3433608458739896,0.08106868260219943,0.1254071021845975,-0.0003822364033165826
model.layers.17.mlp.experts.111.down_proj.weight,17,111,down_proj,1,4,384,480,96,10.123376033200106,13.599133497571293,1.3433397567147827,0.08076741594764533,0.12465789003374898,-0.006017251775976895
model.layers.18.mlp.experts.83.up_proj.weight,18,83,up_proj,0,1,96,192,96,9.015438401854716,12.110318763626358,1.3432867292548905,0.07430922112043752,0.12556512482964474,0.01830086582718904
model.layers.14.mlp.experts.24.up_proj.weight,14,24,up_proj,0,5,480,576,96,9.745912917911571,13.091184815479723,1.343248695709155,0.06746217810202855,0.12527849824040155,0.00021502135327677863
model.layers.21.mlp.experts.92.up_proj.weight,21,92,up_proj,0,2,192,288,96,9.845738576421496,13.225094402243116,1.343230302083632,0.06399456142520558,0.12479604673176564,0.0018386933266409944
model.layers.17.mlp.experts.111.up_proj.weight,17,111,up_proj,0,4,384,480,96,10.023616750516275,13.464000032494058,1.3432277358170723,0.06754635245495771,0.12447901487027331,-0.0027472269361139556
model.layers.14.mlp.experts.66.down_proj.weight,14,66,down_proj,1,3,288,384,96,9.208217798489242,12.36865194859127,1.3432188746252882,0.0321071663790413,0.12511345895780684,0.001598339176094532
model.layers.13.mlp.experts.97.up_proj.weight,13,97,up_proj,0,7,672,768,96,9.854349297302292,13.235642049367472,1.3431269432463528,0.07733179922003335,0.1256758911771418,0.0044115809765843395
model.layers.14.mlp.experts.66.down_proj.weight,14,66,down_proj,1,5,480,576,96,9.220299542044149,12.383729880252973,1.3430940962149576,0.024892496303918765,0.12541868252236885,0.0014735607657638816
model.layers.16.mlp.experts.46.up_proj.weight,16,46,up_proj,0,2,192,288,96,10.181924054598584,13.671897879445142,1.3427617222572328,0.0384728083852462,0.12518462882605866,0.0011798536356040223
model.layers.14.mlp.experts.66.down_proj.weight,14,66,down_proj,1,2,192,288,96,9.246528180145804,12.415828053532428,1.3427556604641904,0.03833099607144856,0.1260696863621035,0.0011351250149966852
model.layers.21.mlp.experts.92.up_proj.weight,21,92,up_proj,0,5,480,576,96,9.866911074042697,13.248635851615477,1.3427338862381386,0.06387271090043027,0.12524073083403245,0.001342277481147569
model.layers.15.mlp.experts.26.gate_proj.weight,15,26,gate_proj,0,2,192,288,96,10.126937115766035,13.597452575858993,1.34270139336502,0.047040072514979256,0.12513103804603798,-0.0007192438735148521
model.layers.24.mlp.experts.111.up_proj.weight,24,111,up_proj,0,3,288,384,96,9.859135886314007,13.237127997310727,1.3426255759073056,0.0827060565918906,0.12489500106760879,0.0027370386029517135
model.layers.15.mlp.experts.26.gate_proj.weight,15,26,gate_proj,0,5,480,576,96,10.110939718431027,13.575093834203205,1.3426144564443838,0.05009203487691084,0.12471986215817854,-0.0008061807941510679
model.layers.13.mlp.experts.97.up_proj.weight,13,97,up_proj,0,4,384,480,96,9.871630516297344,13.253739315188033,1.3426089330741333,0.0799129865227487,0.12601980270072732,0.00389357080436481
model.layers.25.mlp.experts.99.down_proj.weight,25,99,down_proj,1,6,576,672,96,7.966291699170907,10.695416290470645,1.342584064751705,0.0009971506976420954,0.12415978217751468,0.006047102596560272
model.layers.14.mlp.experts.73.up_proj.weight,14,73,up_proj,0,5,480,576,96,5.871300689238056,7.882711600800608,1.3425835292764714,0.0003624522530177943,0.12388558426849935,0.0005057538386838978
model.layers.32.mlp.experts.9.gate_proj.weight,32,9,gate_proj,0,4,384,480,96,9.47349263382336,12.718856173735281,1.3425730789429178,0.08698109145177803,0.12703457331955384,0.00411346054978301
model.layers.16.mlp.experts.82.up_proj.weight,16,82,up_proj,0,7,672,768,96,8.799976730315914,11.814515602878693,1.3425621413494986,0.039112056041023406,0.1247337797354291,-0.00189974439609375
model.layers.24.mlp.experts.111.up_proj.weight,24,111,up_proj,0,2,192,288,96,9.876698408261433,13.25915038642094,1.342467881304367,0.08015884627465879,0.1253109182183828,0.0025793440000130285
model.layers.11.mlp.experts.31.gate_proj.weight,11,31,gate_proj,0,7,672,768,96,9.216837228733974,12.372893799615452,1.3424229475423854,0.06628625732228752,0.12448799254164553,-0.005157532014203214
model.layers.14.mlp.experts.104.up_proj.weight,14,104,up_proj,0,1,96,192,96,9.50437184176026,12.75881712976486,1.3424156106461698,0.0828855760527787,0.1252988704582895,0.007137745537692419
model.layers.15.mlp.experts.50.up_proj.weight,15,50,up_proj,0,4,384,480,96,9.934868230152238,13.336519877808149,1.3423952455989228,0.04668165658182115,0.12474349085984594,0.0024682871475278922
model.layers.17.mlp.experts.118.gate_proj.weight,17,118,gate_proj,0,2,192,288,96,9.514061810359845,12.771542171120563,1.3423858732149136,0.07913158692042906,0.1244345707016408,-0.0035136115501555043
model.layers.15.mlp.experts.26.gate_proj.weight,15,26,gate_proj,0,7,672,768,96,10.126265081797728,13.59327012892231,1.3423774727521829,0.04871566612789682,0.1250540716533261,-0.0010431644863519995
model.layers.14.mlp.experts.24.up_proj.weight,14,24,up_proj,0,6,576,672,96,9.709278066180113,13.03332824967099,1.3423581198142207,0.07137296805572471,0.12417360711170822,-0.0006755545416574638
model.layers.16.mlp.experts.28.up_proj.weight,16,28,up_proj,0,7,672,768,96,9.5962232949155,12.881510153433402,1.3423520647188973,0.0697023298972969,0.12518335567030864,-0.0007552648456297106
model.layers.10.mlp.experts.36.down_proj.weight,10,36,down_proj,1,2,192,288,96,8.435893039971283,11.32384819590351,1.342341367090408,0.021082718777866417,0.12654761480968552,0.006213359588997935
model.layers.12.mlp.experts.54.up_proj.weight,12,54,up_proj,0,2,192,288,96,9.861334120925589,13.237262289274133,1.3423399031967571,0.06805189531013277,0.12568585954086933,0.0017448609533194936
model.layers.10.mlp.experts.36.up_proj.weight,10,36,up_proj,0,1,96,192,96,8.197202568184323,11.00341293101241,1.3423375644905724,0.023144257109927166,0.12339089715084217,-0.004165263312018608
model.layers.21.mlp.experts.69.up_proj.weight,21,69,up_proj,0,0,0,96,96,10.01499729897305,13.443128249910982,1.3422997379429604,0.020905295011997213,0.1289846272431219,-0.006506717731048939
model.layers.14.mlp.experts.73.up_proj.weight,14,73,up_proj,0,7,672,768,96,5.881974645679959,7.895324636963757,1.3422915113655771,-0.002740287989088622,0.12428235724751795,0.0002137359277896156
model.layers.12.mlp.experts.92.up_proj.weight,12,92,up_proj,0,5,480,576,96,9.595452073794558,12.87815033230492,1.3421098071528594,0.08140510968782304,0.1246202435797878,-0.0016332751244467758
model.layers.23.mlp.experts.75.gate_proj.weight,23,75,gate_proj,0,5,480,576,96,9.864799156097234,13.238964163375496,1.342040922869956,0.08090825364710465,0.1246531764432153,-0.0014928111445515757
model.layers.11.mlp.experts.22.up_proj.weight,11,22,up_proj,0,0,0,96,96,8.799343379405727,11.808993025833308,1.3420311626287325,-4.137855779822164e-05,0.12503038494565896,-0.004411974184493017
model.layers.17.mlp.experts.96.down_proj.weight,17,96,down_proj,1,0,0,96,96,10.193245420241073,13.679520183871125,1.3420181325868243,0.05029468176529649,0.12545372708040936,0.004257262256992078
model.layers.17.mlp.experts.118.gate_proj.weight,17,118,gate_proj,0,4,384,480,96,9.531887145712215,12.791783699883663,1.341999071572922,0.07399470490685277,0.1248293142462667,-0.0039004131921471785
model.layers.14.mlp.experts.104.up_proj.weight,14,104,up_proj,0,4,384,480,96,9.53239138913752,12.792428423703841,1.3419957177042945,0.07987591824828724,0.125959904214878,0.006717852595817142
model.layers.14.mlp.experts.87.up_proj.weight,14,87,up_proj,0,5,480,576,96,9.883582912165032,13.263609608389038,1.341983947143678,0.0485657747354361,0.12729538425228787,0.00861198327688073
model.layers.24.mlp.experts.111.up_proj.weight,24,111,up_proj,0,5,480,576,96,9.869115307396282,13.243889893337075,1.341953101248256,0.08241833914550119,0.1250226333932366,0.002064563943902087
model.layers.14.mlp.experts.24.up_proj.weight,14,24,up_proj,0,1,96,192,96,9.720642494348287,13.044290069527309,1.3419164501843819,0.07146755808009086,0.12438257002566538,-0.0011172241714962894
model.layers.17.mlp.experts.94.up_proj.weight,17,94,up_proj,0,1,96,192,96,9.976175155827312,13.386888585879177,1.3418858807886498,0.05383868331024233,0.1247241750632933,0.000752882236957575
model.layers.20.mlp.experts.9.up_proj.weight,20,9,up_proj,0,1,96,192,96,8.993226787519472,12.067846506793307,1.3418817063015356,0.0283327290957817,0.12461880029172517,0.0011514937474026432
model.layers.17.mlp.experts.111.up_proj.weight,17,111,up_proj,0,7,672,768,96,10.023542158334166,13.44953074717984,1.3417942015634767,0.06780262215696084,0.1242116122297296,-0.004180761189709559
model.layers.16.mlp.experts.39.down_proj.weight,16,39,down_proj,1,2,192,288,96,9.642989352495613,12.938512495291734,1.3417532698968746,0.07088686327939607,0.12518774062933152,-0.0028473937815662875
model.layers.17.mlp.experts.94.up_proj.weight,17,94,up_proj,0,4,384,480,96,10.010979156621813,13.431826791142955,1.341709595135697,0.053804608744391386,0.12556294921244457,0.0005765965840047738
model.layers.20.mlp.experts.9.gate_proj.weight,20,9,gate_proj,0,5,480,576,96,9.01034841052242,12.088722307640705,1.341648708447646,0.03167517036982432,0.12596979896703495,0.0020750194830270186
model.layers.21.mlp.experts.92.up_proj.weight,21,92,up_proj,0,1,96,192,96,9.875979218038925,13.249547986651693,1.3415933442276582,0.06279558492905302,0.12525797644215092,0.00020173547066715258
